Date,Open,pct_sos,Month,Year,pct_pop,Season,Close
12/01/1973,95.83000200000001,-0.08689847794850336,12,1973,-0.1150613988820629,Dec-Jul,97.550003
01/01/1974,97.550003,-0.0629202221502444,01,1974,0.01794846044143883,Nov-Apr,96.57
02/01/1974,96.57,-0.10723858939148723,02,1974,-0.01004616063415198,Nov-Apr,96.220001
03/01/1974,96.220001,-0.07702636930455642,03,1974,-0.0036243036139587126,Nov-Apr,93.980003
04/01/1974,93.980003,-0.13326567370653886,04,1974,-0.023279962343795813,Apr-Nov,90.309998
05/01/1974,90.309998,-0.1660356711973805,05,1974,-0.03905091384174575,May-Dec,87.279999
06/01/1974,87.279999,-0.0892205240692785,06,1974,-0.033551091430651936,Jun-Jan,86.0
07/01/1974,86.0,-0.11840084720448452,07,1974,-0.0146654332569367,Jul-Feb,79.309998
08/01/1974,79.309998,-0.1787304753028891,08,1974,-0.07779072093023265,Aug-Mar,72.150002
09/01/1974,72.150002,-0.2501558797531087,09,1974,-0.09027860522704834,Sep-Apr,63.540001000000004
10/01/1974,63.540001000000004,-0.3238987127931885,10,1974,-0.11933472988677118,Oct-May,73.900002
11/01/1974,73.900002,-0.1817074118415991,11,1974,0.16304691276287508,Nov-Jun,69.970001
12/01/1974,69.800003,-0.20027493355035442,12,1974,-0.05548036385709432,Dec-Jul,68.559998
01/01/1975,68.650002,-0.20174416279069762,01,1975,-0.016475658317665176,Nov-Apr,76.980003
02/01/1975,76.980003,-0.029378326298785118,02,1975,0.12134014213138689,Nov-Apr,81.589996
03/01/1975,81.589996,0.1308384440516024,03,1975,0.059885591326880094,Nov-Apr,83.360001
04/01/1975,83.360001,0.31192948832342626,04,1975,0.02169389737437899,Apr-Nov,87.300003
05/01/1975,87.300003,0.18132612499793987,05,1975,0.04726489866524841,May-Dec,91.150002
06/01/1975,91.32,0.3083093993563293,06,1975,0.04604807401896638,Jun-Jan,95.190002
07/01/1975,95.190002,0.3865986777392958,07,1975,0.04237847130968042,Jul-Feb,88.75
08/01/1975,88.75,0.15289681139659095,08,1975,-0.06765418494265818,Aug-Mar,86.879997
09/01/1975,86.879997,0.06483639244203432,09,1975,-0.021070456338028176,Sep-Apr,83.870003
10/01/1975,83.870003,0.006118066145416767,10,1975,-0.034645420165012264,Oct-May,89.040001
11/01/1975,89.040001,0.019931247883233194,11,1975,0.0616429929065343,Nov-Jun,91.239998
12/01/1975,91.239998,-0.0008760621988610495,12,1975,0.02470796243589435,Dec-Jul,90.190002
01/01/1976,90.190002,-0.05252652479196296,01,1976,-0.011508066889698854,Nov-Apr,100.860001
02/01/1976,100.860001,0.13645071549295773,02,1976,0.11830578515787127,Nov-Apr,99.709999
03/01/1976,99.709999,0.14767498207901641,03,1976,-0.011401963004144755,Nov-Apr,102.769997
04/01/1976,102.769997,0.22534867442415618,04,1976,0.03068897834408779,Apr-Nov,101.639999
05/01/1976,101.639999,0.14150940991117023,05,1976,-0.010995407540977165,May-Dec,100.18
06/01/1976,100.18,0.09798336470809654,06,1976,-0.014364413758012673,Jun-Jan,104.279999
07/01/1976,104.279999,0.15622570892059628,07,1976,0.040926322619285305,Jul-Feb,103.440002
08/01/1976,103.440002,0.02558002155879424,08,1976,-0.008055207211883464,Aug-Mar,102.910004
09/01/1976,102.910004,0.032093120370004335,09,1976,-0.005123723798845292,Sep-Apr,105.239998
10/01/1976,105.239998,0.02403426167269429,10,1976,0.022641083562682685,Oct-May,102.900002
11/01/1976,102.900002,0.012396723852781566,11,1976,-0.022234854090362077,Nov-Jun,102.099998
12/01/1976,102.099998,0.01916548213216207,12,1976,-0.007774577108365821,Dec-Jul,107.459999
01/01/1977,107.459999,0.03049482192649422,01,1977,0.0524975622428514,Nov-Apr,102.029999
02/01/1977,102.029999,-0.01363111922600313,02,1977,-0.05053043039764027,Nov-Apr,99.82
03/01/1977,99.82,-0.030026274219171256,03,1977,-0.021660286402629625,Nov-Apr,98.41999799999999
04/01/1977,98.41999799999999,-0.064804258168078,04,1977,-0.014025265477860205,Apr-Nov,98.440002
05/01/1977,98.440002,-0.04334305066388622,05,1977,0.00020325137580279318,May-Dec,96.120003
06/01/1977,96.120003,-0.05856998155866766,06,1977,-0.023567644787329534,Jun-Jan,100.480003
07/01/1977,100.480003,-0.06495436501911744,07,1977,0.04535996529255204,Jul-Feb,98.849998
08/01/1977,98.849998,-0.031167313840706812,08,1977,-0.016222183034767634,Aug-Mar,96.769997
09/01/1977,96.769997,-0.030555029052294014,09,1977,-0.021041993344299237,Sep-Apr,96.529999
10/01/1977,96.529999,-0.019203404169953253,10,1977,-0.002480086880647492,Oct-May,92.339996
11/01/1977,92.190002,-0.06349044974623219,11,1977,-0.044960085413447426,Nov-Jun,94.83000200000001
12/01/1977,94.83000200000001,-0.013420734079669039,12,1977,0.028636510930979187,Dec-Jul,95.099998
01/01/1978,95.099998,-0.053543041793101875,01,1978,0.0028471580122921836,Nov-Apr,89.25
02/01/1978,89.25,-0.09711682543483713,02,1978,-0.06151417584677554,Nov-Apr,87.040001
03/01/1978,87.040001,-0.10054765218190509,03,1978,-0.024761893557422976,Nov-Apr,89.209999
04/01/1978,89.199997,-0.07593496401051458,04,1978,0.024816130229593947,Apr-Nov,96.83000200000001
05/01/1978,96.83000200000001,0.050330837393842254,05,1978,0.08553817552258458,May-Dec,97.239998
06/01/1978,97.239998,0.02541385583857725,06,1978,0.004234183533322611,Jun-Jan,95.529999
07/01/1978,95.529999,0.004521566866910076,07,1978,-0.01758534589850569,Jul-Feb,100.68
08/01/1978,100.68,0.12806722689075634,08,1978,0.05390977759771576,Aug-Mar,103.290001
09/01/1978,103.290001,0.18669576991388137,09,1978,0.02592372864521253,Sep-Apr,102.540001
10/01/1978,102.540001,0.14955161937953876,10,1978,-0.0072611094272329035,Oct-May,93.150002
11/01/1978,94.129997,-0.027883971333595547,11,1978,-0.08201681215119161,Nov-Jun,94.699997
12/01/1978,95.010002,-0.022932908739878854,12,1978,0.009348826389530274,Dec-Jul,96.110001
01/01/1979,96.110001,0.006071412185401526,01,1979,0.01157771789121731,Nov-Apr,99.93
02/01/1979,99.93,-0.0074493444576877454,02,1979,0.03974611341435752,Nov-Apr,96.279999
03/01/1979,96.279999,-0.06786718880949572,03,1979,-0.03652557790453326,Nov-Apr,101.589996
04/01/1979,101.559998,-0.009557275116469088,04,1979,0.054840040037806626,Apr-Nov,101.760002
05/01/1979,101.760002,0.08105816682433331,05,1979,0.001969318668163078,May-Dec,99.08000200000001
06/01/1979,99.08000200000001,0.04283759514077268,06,1979,-0.026336477469801833,Jun-Jan,102.910004
07/01/1979,102.910004,0.07075229351001666,07,1979,0.038655651218093334,Jul-Feb,103.809998
08/01/1979,103.809998,0.038827159011307844,08,1979,0.008745447138453155,Aug-Mar,109.32
09/01/1979,109.32,0.13543831673699946,09,1979,0.05307775846407403,Sep-Apr,109.32
10/01/1979,109.190002,0.07512804401591278,10,1979,-0.0011891511159896062,Oct-May,101.82
11/01/1979,101.82,0.0005896029758332144,11,1979,-0.06749704061732698,Nov-Jun,106.160004
12/01/1979,106.160004,0.07145742689831591,12,1979,0.04262427813789049,Dec-Jul,107.940002
01/01/1980,107.940002,0.04887763875706397,01,1980,0.01676712446242945,Nov-Apr,114.160004
02/01/1980,114.160004,0.09970143723536151,02,1980,0.05762462372383492,Nov-Apr,113.660004
03/01/1980,113.660004,0.03970000000000007,03,1980,-0.004379817646117057,Nov-Apr,102.089996
04/01/1980,102.089996,-0.06502432338081654,04,1980,-0.10179489347897619,Apr-Nov,106.290001
05/01/1980,106.290001,0.043901011589078776,05,1980,0.041140221026161994,May-Dec,111.239998
06/01/1980,111.239998,0.04785224009599687,06,1980,0.04657067413142646,Jun-Jan,114.239998
07/01/1980,114.239998,0.058365720615791705,07,1980,0.026968716773979162,Jul-Feb,121.66999799999999
08/01/1980,121.66999799999999,0.06578480848686707,08,1980,0.06503851654479198,Aug-Mar,122.379997
09/01/1980,122.379997,0.07671997794404439,09,1980,0.005835448439803548,Sep-Apr,125.459999
10/01/1980,125.459999,0.22891570100561065,10,1980,0.025167527990705763,Oct-May,127.470001
11/01/1980,127.470001,0.19926615674789572,11,1980,0.01602105863240122,Nov-Jun,140.520004
12/01/1980,140.520004,0.2632147296514695,12,1980,0.1023770526211889,Dec-Jul,135.759995
01/01/1981,135.759995,0.18837532717743932,01,1981,-0.033874244694726885,Nov-Apr,129.550003
02/01/1981,129.479996,0.06419000680841647,02,1981,-0.046258096871615306,Nov-Apr,131.270004
03/01/1981,131.270004,0.07264264763791428,03,1981,0.013824591097454153,Nov-Apr,136.0
04/01/1981,136.0,0.08401084874869169,04,1981,0.03603257298598095,Apr-Nov,132.809998
05/01/1981,132.809998,0.04189218606815581,05,1981,-0.02345589705882345,May-Dec,132.58999599999999
06/01/1981,132.58999599999999,-0.0564333032612212,06,1981,-0.0016565168534978802,Jun-Jan,131.21000700000002
07/01/1981,131.21000700000002,-0.033514939360449914,07,1981,-0.010407942089386335,Jul-Feb,130.919998
08/01/1981,130.919998,0.011121424501743027,08,1981,-0.0022102658679076237,Aug-Mar,122.790001
09/01/1981,122.790001,-0.06459970093396206,09,1981,-0.06209896978458551,Sep-Apr,116.18
10/01/1981,116.18,-0.14573529411764696,10,1981,-0.053831752961708945,Oct-May,121.889999
11/01/1981,122.349998,-0.0787591307696579,11,1981,0.05310723016009633,Nov-Jun,126.349998
12/01/1981,126.349998,-0.04706235906365053,12,1981,0.0326930941183996,Dec-Jul,122.550003
01/01/1982,122.550003,-0.06600109395619502,01,1982,-0.030075148873369928,Nov-Apr,120.400002
02/01/1982,119.809998,-0.08486098510328421,02,1982,-0.022358261386578704,Nov-Apr,113.110001
03/01/1982,113.110001,-0.07883378061052382,03,1982,-0.055921852198011046,Nov-Apr,111.959999
04/01/1982,111.959999,-0.03632295575830613,04,1982,-0.01016711157132777,Apr-Nov,116.440002
05/01/1982,115.959999,-0.0522272096808698,05,1982,0.035727045692453,May-Dec,111.879997
06/01/1982,111.970001,-0.11381082095466277,06,1982,-0.034408399744812024,Jun-Jan,109.610001
07/01/1982,109.519997,-0.10632399576522245,07,1982,-0.021880896473333022,Jul-Feb,107.089996
08/01/1982,107.709999,-0.10099323263489246,08,1982,-0.01652664398812942,Aug-Mar,119.510002
09/01/1982,119.519997,0.05667046188073144,09,1982,0.10964625484770463,Sep-Apr,120.41999799999999
10/01/1982,120.400002,0.0753840932063603,10,1982,0.007362826490030727,Oct-May,133.720001
11/01/1982,133.720001,0.15315627934767395,11,1982,0.11063121909250473,Nov-Jun,138.529999
12/01/1982,138.559998,0.2374742945657382,12,1982,0.036195011694623025,Dec-Jul,140.639999
01/01/1983,140.649994,0.28424030179620985,01,1983,0.015083689594163951,Nov-Apr,145.300003
02/01/1983,145.28999299999998,0.34889977113452564,02,1983,0.032989685019112036,Nov-Apr,148.059998
03/01/1983,148.070007,0.23887224495161252,03,1983,0.019134242782983923,Nov-Apr,152.96000700000002
04/01/1983,152.919998,0.2700996300647902,04,1983,0.032754715814931945,Apr-Nov,164.429993
05/01/1983,164.41000400000001,0.22950944339284018,05,1983,0.07513736692567852,May-Dec,162.389999
06/01/1983,162.380005,0.17191113845137318,06,1983,-0.012347174445662135,Jun-Jan,167.639999
07/01/1983,168.110001,0.1952364605148864,07,1983,0.0352875712745544,Jul-Feb,162.559998
08/01/1983,162.33999599999999,0.11735153019107103,08,1983,-0.03432279439460606,Aug-Mar,164.399994
09/01/1983,164.399994,0.11028558268387179,09,1983,0.012689405265231102,Sep-Apr,166.070007
10/01/1983,165.990005,0.0854695734432327,10,1983,0.009671600109669054,Oct-May,163.550003
11/01/1983,163.550003,-0.005230831330677477,11,1983,-0.01469969230978696,Nov-Jun,166.399994
12/01/1983,166.369995,0.024571929284027183,12,1983,0.01724238427559044,Dec-Jul,164.929993
01/01/1984,164.929993,-0.01891623330607206,01,1984,-0.00865541890531396,Nov-Apr,163.41000400000001
02/01/1984,163.41000400000001,0.006591154529780985,02,1984,-0.00921596473965769,Nov-Apr,157.059998
03/01/1984,157.059998,-0.04464717924503081,03,1984,-0.038859346701931474,Nov-Apr,159.179993
04/01/1984,159.179993,-0.04102663892322911,04,1984,0.013497994568928862,Apr-Nov,160.050003
05/01/1984,160.050003,-0.02140018303759983,05,1984,0.005465573804868784,May-Dec,150.550003
06/01/1984,150.550003,-0.09508921365297862,06,1984,-0.05935644999644263,Jun-Jan,153.179993
07/01/1984,153.16000400000001,-0.07136354513760257,07,1984,0.01733643937556084,Jul-Feb,150.66000400000001
08/01/1984,150.66000400000001,-0.07802459878772172,08,1984,-0.01632279926030822,Aug-Mar,166.679993
09/01/1984,166.679993,0.06125044646950761,09,1984,0.10633206275502283,Sep-Apr,166.100006
10/01/1984,166.100006,0.0434728816704999,10,1984,-0.0034796437746430486,Oct-May,166.08999599999999
11/01/1984,166.08999599999999,0.037738162366669714,11,1984,-6.0264898485429264e-05,Nov-Jun,163.580002
12/01/1984,163.580002,0.08654931079609485,12,1984,-0.015112252757233935,Dec-Jul,167.240005
01/01/1985,167.199997,0.09166879494205271,01,1985,0.022129813887641347,Nov-Apr,179.630005
02/01/1985,179.630005,0.19228727088046527,02,1985,0.07434215444393821,Nov-Apr,181.179993
03/01/1985,181.179993,0.08699304421017096,03,1985,0.008628781143773745,Nov-Apr,180.66000400000001
04/01/1985,180.66000400000001,0.08765802211951756,04,1985,-0.002870013357379797,Apr-Nov,179.830002
05/01/1985,179.830002,0.0827262708826848,05,1985,-0.0045942764398477776,May-Dec,189.550003
06/01/1985,189.550003,0.15876024381024267,06,1985,0.054051053171872754,Jun-Jan,191.850006
07/01/1985,191.850006,0.14742828613806735,07,1985,0.012134017217609872,Jul-Feb,190.919998
08/01/1985,190.919998,0.06285137608274294,08,1985,-0.004847578686028364,Aug-Mar,188.630005
09/01/1985,188.630005,0.04111939666539244,09,1985,-0.011994516153305157,Sep-Apr,182.080002
10/01/1985,182.059998,0.007749330062009729,10,1985,-0.03483012684010689,Oct-May,189.820007
11/01/1985,189.820007,0.055552493404298575,11,1985,0.04262336089886154,Nov-Jun,202.169998
12/01/1985,202.169998,0.06657871168696317,12,1985,0.06506158752802071,Dec-Jul,211.27999900000003
01/01/1986,211.27999900000003,0.10127699969944248,01,1986,0.04506109259594515,Nov-Apr,211.77999900000003
02/01/1986,211.77999900000003,0.10926042959627535,02,1986,0.0023665278415681,Nov-Apr,226.919998
03/01/1986,226.919998,0.202989937894557,03,1986,0.07148927694536433,Nov-Apr,238.899994
04/01/1986,238.899994,0.3122047491179254,04,1986,0.052793919026916214,Apr-Nov,235.520004
05/01/1986,235.520004,0.24075437422146972,05,1986,-0.014148137651271764,May-Dec,247.350006
06/01/1986,246.039993,0.21699557517926094,06,1986,0.044667072101442384,Jun-Jan,250.83999599999999
07/01/1986,250.669998,0.18643505862568643,07,1986,0.018818099218528284,Jul-Feb,236.11999500000002
08/01/1986,236.11999500000002,0.11493057000156082,08,1986,-0.058044453329432644,Aug-Mar,252.92999300000002
09/01/1986,252.92999300000002,0.11462187215425601,09,1986,0.07119260696240493,Sep-Apr,231.32000699999998
10/01/1986,231.32000699999998,-0.03172870318280552,10,1986,-0.08543860593077246,Oct-May,243.979996
11/01/1986,243.97000099999997,0.03587804371810366,11,1986,0.05468612146462548,Nov-Jun,249.22000099999997
12/01/1986,249.22000099999997,0.012924760569311022,12,1986,0.02151903913793074,Dec-Jul,242.169998
01/01/1987,242.169998,-0.03390912381943689,01,1987,-0.02828827129328182,Nov-Apr,274.079987
02/01/1987,274.079987,0.16076568187289686,02,1987,0.13176689624451354,Nov-Apr,284.200012
03/01/1987,284.170013,0.12351251676190089,03,1987,0.03681416549395844,Nov-Apr,291.700012
04/01/1987,291.589996,0.26054810295764863,04,1987,0.026111069643368845,Apr-Nov,288.359985
05/01/1987,286.98999,0.17633310990559048,05,1987,-0.015775596087322596,May-Dec,290.100006
06/01/1987,290.119995,0.16411200479852361,06,1987,0.01090632115775203,Jun-Jan,304.0
07/01/1987,303.98999,0.25527518896044255,07,1987,0.047807787257131196,Jul-Feb,318.660004
08/01/1987,318.619995,0.1625073340360308,08,1987,0.048126601142360226,Aug-Mar,329.799988
09/01/1987,329.809998,0.16060802657597795,09,1987,0.035120215854626435,Sep-Apr,321.829987
10/01/1987,321.829987,0.10370723075149679,10,1987,-0.02419578256690691,Oct-May,251.789993
11/01/1987,251.729996,-0.12286140711737015,11,1987,-0.21781684066624907,Nov-Jun,230.30000299999998
12/01/1987,230.32000699999998,-0.20612156704331952,12,1987,-0.08505140166132619,Dec-Jul,247.080002
01/01/1988,247.100006,-0.1871442674806495,01,1988,0.07285515148495136,Nov-Apr,257.070007
02/01/1988,257.049988,-0.1932396207588919,02,1988,0.04026702451800013,Nov-Apr,267.820007
03/01/1988,267.820007,-0.18795667619512257,03,1988,0.04189853920553377,Nov-Apr,258.890015
04/01/1988,258.890015,-0.19556901016809225,04,1988,-0.033343259527283786,Apr-Nov,261.329987
05/01/1988,261.359985,0.03825523041759382,05,1988,0.009540615152731968,May-Dec,262.160004
06/01/1988,262.160004,0.13824242806661613,06,1988,0.003060985024161189,Jun-Jan,273.5
07/01/1988,273.5,0.10683930942518871,07,1988,0.04325601093597786,Jul-Feb,272.019989
08/01/1988,272.02999900000003,0.05827664539708155,08,1988,-0.005374775137111376,Aug-Mar,261.519989
09/01/1988,261.519989,-0.02352332848680705,09,1988,-0.03863548152275664,Sep-Apr,271.910004
10/01/1988,271.890015,0.050214373852927485,10,1988,0.0396529001077619,Oct-May,278.97000099999997
11/01/1988,278.97000099999997,0.06737839382719568,11,1988,0.026039889695838925,Nov-Jun,273.700012
12/01/1988,273.679993,0.043942587825105406,12,1988,-0.01896264107623513,Dec-Jul,277.72000099999997
01/01/1989,277.72000099999997,0.015429619744058432,01,1989,0.014761795174409897,Nov-Apr,297.47000099999997
02/01/1989,297.47000099999997,0.09351910485431403,02,1989,0.07111479162064382,Nov-Apr,288.859985
03/01/1989,288.859985,0.10454266270254386,03,1989,-0.028944148892512955,Nov-Apr,294.869995
04/01/1989,294.869995,0.08451939656555618,04,1989,0.02080596244578503,Apr-Nov,309.640015
05/01/1989,309.640015,0.10994018672280115,05,1989,0.050089938788108856,May-Dec,320.519989
06/01/1989,320.51001,0.17111231437367058,06,1989,0.03510526570669503,Jun-Jan,317.980011
07/01/1989,317.980011,0.1449661884453184,07,1989,-0.007893666097979368,Jul-Feb,346.079987
08/01/1989,346.079987,0.16341138883446615,08,1989,0.08837025922362152,Aug-Mar,351.450012
09/01/1989,351.450012,0.21667946496639212,09,1989,0.015516716371120287,Sep-Apr,349.149994
10/01/1989,349.149994,0.18408112022384637,10,1989,-0.006544367396408068,Oct-May,340.359985
11/01/1989,340.359985,0.099211886422367,11,1989,-0.02517545224417217,Nov-Jun,345.98999
12/01/1989,346.01001,0.07956069765184548,12,1989,0.016600144696798047,Dec-Jul,353.399994
01/01/1990,353.399994,0.11139059618436198,01,1990,0.021357717367771922,Nov-Apr,329.079987
02/01/1990,329.079987,-0.04912159222890866,02,1990,-0.0688172252770326,Nov-Apr,331.890015
03/01/1990,331.890015,-0.05565513254271848,03,1990,0.008539042515520734,Nov-Apr,339.940002
04/01/1990,339.940002,-0.026378324955663612,04,1990,0.024254983989199008,Apr-Nov,330.799988
05/01/1990,330.799988,-0.02808789934574718,05,1990,-0.02688713874867843,May-Dec,361.230011
06/01/1990,361.26001,0.04407386942360425,06,1990,0.0920798763753281,Jun-Jan,358.019989
07/01/1990,358.019989,0.013072991167057069,07,1990,-0.008968667747088932,Jul-Feb,356.149994
08/01/1990,356.149994,0.0822596574370229,08,1990,-0.005223158084617485,Aug-Mar,322.559998
09/01/1990,322.559998,-0.02811177371515683,09,1990,-0.09431418381548529,Sep-Apr,306.049988
10/01/1990,306.100006,-0.09954696652616946,10,1990,-0.05102924138783016,Oct-May,304.0
11/01/1990,303.98999,-0.08104594610807547,11,1990,-0.006893224301341649,Nov-Jun,322.22000099999997
12/01/1990,322.230011,-0.10803852604665554,12,1990,0.060002044804172705,Dec-Jul,330.22000099999997
01/01/1991,330.200012,-0.07770509428176087,01,1991,0.024733887992822723,Nov-Apr,343.929993
02/01/1991,343.910004,-0.03436751426703655,02,1991,0.04152026499623496,Nov-Apr,367.070007
03/01/1991,367.070007,0.13798986010658387,03,1991,0.06734320819582784,Nov-Apr,375.22000099999997
04/01/1991,375.22000099999997,0.22580853853364502,04,1991,0.022202832823658092,Apr-Nov,375.339996
05/01/1991,375.350006,0.2347446243213469,05,1991,0.00034647673272636403,May-Dec,389.829987
06/01/1991,389.809998,0.2097259246284171,06,1991,0.03852402229613916,Jun-Jan,371.160004
07/01/1991,371.179993,0.12410654000824195,07,1991,-0.047792527373810456,Jul-Feb,387.809998
08/01/1991,387.809998,0.12764965685615826,08,1991,0.044803074825210176,Aug-Mar,395.429993
09/01/1991,395.429993,0.07726042841740544,09,1991,0.019648784299779676,Sep-Apr,387.859985
10/01/1991,387.859985,0.033686860951743336,10,1991,-0.019143737536368444,Oct-May,392.450012
11/01/1991,392.459991,0.045584080795245896,11,1991,0.011859965394470873,Nov-Jun,375.22000099999997
12/01/1991,375.109985,-0.03771071310490093,12,1991,-0.04420834326523748,Dec-Jul,417.089996
01/01/1992,417.02999900000003,0.12352499290014274,01,1992,0.11175392731814382,Nov-Apr,408.77999900000003
02/01/1992,408.790009,0.0540986852020251,02,1992,-0.019758746420542317,Nov-Apr,412.700012
03/01/1992,412.679993,0.04362339808654836,03,1992,0.009515849004029908,Nov-Apr,403.690002
04/01/1992,403.670013,0.04076220443312817,04,1992,-0.02183284906666183,Apr-Nov,414.950012
05/01/1992,414.950012,0.057305257900798434,05,1992,0.027943613933988365,May-Dec,415.350006
06/01/1992,415.350006,0.1072752595482096,06,1992,0.000963957075388544,Jun-Jan,408.140015
07/01/1992,408.200012,-0.02117350555397335,07,1992,-0.01721438280176646,Jul-Feb,424.209991
08/01/1992,424.19000199999994,0.037672136453804406,08,1992,0.03917194887294584,Aug-Mar,414.02999900000003
09/01/1992,414.02999900000003,0.0032713143910516607,09,1992,-0.023951538112866433,Sep-Apr,417.799988
10/01/1992,417.799988,0.03500377671105337,10,1992,0.009105593819543456,Oct-May,418.679993
11/01/1992,418.660004,0.008940816707338817,11,1992,0.0020584395038327763,Nov-Jun,431.35000599999995
12/01/1992,431.35000599999995,0.038521728106102326,12,1992,0.030310996700797732,Dec-Jul,435.709991
01/01/1993,435.700012,0.06736893481522,01,1993,0.010084631829123225,Nov-Apr,438.77999900000003
02/01/1993,438.77999900000003,0.03439495728614572,02,1993,0.007069054200530944,Nov-Apr,443.380005
03/01/1993,443.380005,0.07088859761584554,03,1993,0.010483627354217484,Nov-Apr,451.670013
04/01/1993,451.670013,0.08106755857542058,04,1993,0.018697297817929392,Apr-Nov,440.19000199999994
05/01/1993,440.19000199999994,0.05142597285218553,05,1993,-0.025416810214496266,May-Dec,450.19000199999994
06/01/1993,450.23001100000005,0.043769571664269646,06,1993,0.02280835310748408,Jun-Jan,450.52999900000003
07/01/1993,450.540009,0.03406012529556679,07,1993,0.0006885325109968754,Jul-Feb,448.130005
08/01/1993,448.130005,0.021309098001980553,08,1993,-0.005349145363025887,Aug-Mar,463.55999800000006
09/01/1993,463.549988,0.04549141317277039,09,1993,0.034409619592421725,Sep-Apr,458.92999299999997
10/01/1993,458.92999299999997,0.016073637370298544,10,1993,-0.009966551870561169,Oct-May,467.829987
11/01/1993,467.829987,0.06279103313209755,11,1993,0.019392922963742842,Nov-Jun,461.790009
12/01/1993,461.92999299999997,0.0259866772852686,12,1993,-0.0126114062029975,Dec-Jul,466.450012
01/01/1994,466.51000999999997,0.035446354776452305,01,1994,0.009914959126717804,Nov-Apr,481.60998499999994
02/01/1994,481.60000599999995,0.07468814992649286,02,1994,0.03234656422484905,Nov-Apr,467.14001500000006
03/01/1994,467.19000199999994,0.007852473507129032,03,1994,-0.029921104278391564,Nov-Apr,445.76998899999995
04/01/1994,445.660004,-0.028915061561469946,04,1994,-0.046084029854731146,Apr-Nov,450.910004
05/01/1994,450.910004,-0.03616694840042389,05,1994,0.011780280825918643,May-Dec,456.5
06/01/1994,456.5,-0.011755012842389667,06,1994,0.012397143444171643,Jun-Jan,444.26998899999995
07/01/1994,444.26998899999995,-0.04767319140697546,07,1994,-0.02679082365826957,Jul-Feb,458.26000999999997
08/01/1994,458.27999900000003,-0.0484219408419192,08,1994,0.031534900729025095,Aug-Mar,475.48999000000003
09/01/1994,475.48999000000003,0.017765765458311433,09,1994,0.037553441209639216,Sep-Apr,462.709991
10/01/1994,462.69000199999994,0.03821298264853912,10,1994,-0.026919574058751672,Oct-May,472.35000599999995
11/01/1994,472.26000999999997,0.0473487077478989,11,1994,0.020683412130439782,Nov-Jun,453.69000199999994
12/01/1994,453.549988,-0.006462238773274898,12,1994,-0.03961805277563091,Dec-Jul,459.26998899999995
01/01/1995,459.209991,0.03362820440252623,01,1995,0.012479336676776587,Nov-Apr,470.420013
02/01/1995,470.420013,0.026490385848150444,02,1995,0.024411537683638906,Nov-Apr,487.39001500000006
03/01/1995,487.39001500000006,0.025026867547726983,03,1995,0.036074149761991636,Nov-Apr,500.709991
04/01/1995,500.700012,0.08215005691867128,04,1995,0.027308719075830767,Apr-Nov,514.710022
05/01/1995,514.76001,0.08999279867037657,05,1995,0.02808068237074446,May-Dec,533.400024
06/01/1995,533.400024,0.1760556457119784,06,1995,0.036211076303305,Jun-Jan,544.75
07/01/1995,544.75,0.18627645451207098,07,1995,0.021278544224437423,Jul-Feb,562.0599980000001
08/01/1995,562.0599980000001,0.19480460538994993,08,1995,0.03177604038549808,Aug-Mar,561.880005
09/01/1995,561.880005,0.15283446050900307,09,1995,-0.0003202380540165972,Sep-Apr,584.409973
10/01/1995,584.409973,0.16718585778663808,10,1995,0.0400974724131713,Oct-May,581.5
11/01/1995,581.5,0.12965263171861396,11,1995,-0.0049793349436904055,Nov-Jun,605.369995
12/01/1995,605.369995,0.13492682370033027,12,1995,0.04104900257953581,Dec-Jul,615.929993
01/01/1996,615.929993,0.13066543001376774,01,1996,0.0174438741384928,Nov-Apr,636.02002
02/01/1996,636.02002,0.13158741462330492,02,1996,0.03261738708671724,Nov-Apr,640.429993
03/01/1996,640.429993,0.13979851089379847,03,1996,0.006933701552350291,Nov-Apr,645.5
04/01/1996,645.5,0.10453282767643657,04,1996,0.007916567080580306,Apr-Nov,654.169983
05/01/1996,654.169983,0.12496987618228728,05,1996,0.013431422153369565,May-Dec,669.119995
06/01/1996,669.119995,0.105307498763628,06,1996,0.022853405672085048,Jun-Jan,670.630005
07/01/1996,670.630005,0.08880881369905946,07,1996,0.00225671032293695,Jul-Feb,639.950012
08/01/1996,639.950012,0.006179038200715636,08,1996,-0.04574801719466748,Aug-Mar,651.98999
09/01/1996,651.98999,0.018050367918980514,09,1996,0.018813935110919333,Sep-Apr,687.330017
10/01/1996,687.3099980000001,0.06477149186677011,10,1996,0.05417262311036408,Oct-May,705.27002
11/01/1996,705.27002,0.07811431023731341,11,1996,0.02613089006745395,Nov-Jun,757.02002
12/01/1996,757.02002,0.13136660936279454,12,1996,0.07337615173263701,Dec-Jul,740.73999
01/01/1997,740.73999,0.10454346581167373,01,1997,-0.021505415404998174,Nov-Apr,786.159973
02/01/1997,786.159973,0.22847090906844136,02,1997,0.061317039194819234,Nov-Apr,790.820007
03/01/1997,790.820007,0.21293274303183707,03,1997,0.005927590007180461,Nov-Apr,757.119995
04/01/1997,757.119995,0.10156988433623804,04,1997,-0.04261401039642643,Apr-Nov,801.340027
05/01/1997,801.340027,0.13621734126739127,05,1997,0.05840557942205704,May-Dec,848.2800289999999
